date	price
2021-11-29	57237.66
2021-11-30	57848.77
2021-12-01	57011.28
2021-12-02	57169.37
2021-12-03	56508.27
2021-12-04	53785.97
2021-12-05	49161.99
2021-12-06	49268.47
2021-12-07	50461.58
2021-12-08	50647.66
2021-12-09	50530.46
2021-12-10	47885.87
2021-12-11	47303.56
2021-12-12	49242.30
2021-12-13	50051.08
2021-12-14	46696.30
2021-12-15	48410.56
2021-12-16	48936.86
2021-12-17	47694.53
2021-12-18	46328.70
2021-12-19	46970.06
2021-12-20	46807.05
2021-12-21	47117.01
2021-12-22	49145.22
2021-12-23	48755.90
2021-12-24	50900.61
2021-12-25	50888.72
2021-12-26	50663.49
2021-12-27	50852.86
2021-12-28	50774.07
2021-12-29	47725.15
2021-12-30	46506.99
2021-12-31	47191.87
