date	price
2024-08-19	58438.29
2024-08-20	59574.95
2024-08-21	59060.13
2024-08-22	61144.69
2024-08-23	60387.54
2024-08-24	64049.69
2024-08-25	64157.16
2024-08-26	64265.82
2024-08-27	62922.59
2024-08-28	59526.56
2024-08-29	59015.30
2024-08-30	59351.58
2024-08-31	59156.25
2024-09-01	58960.24
2024-09-02	57357.72
2024-09-03	59108.73
2024-09-04	57504.54
2024-09-05	57987.85
2024-09-06	56132.40
2024-09-07	53923.36
2024-09-08	54150.94
2024-09-09	54792.41
2024-09-10	57049.12
2024-09-11	57624.16
2024-09-12	57381.76
2024-09-13	58106.95
2024-09-14	60620.63
2024-09-15	60003.30
2024-09-16	59214.80
2024-09-17	58211.12
2024-09-18	60317.03
2024-09-19	61440.41
2024-09-20	62966.53
2024-09-21	63128.22
2024-09-22	63403.40
2024-09-23	63582.60
2024-09-24	63327.03
2024-09-25	64334.14
2024-09-26	63151.90
2024-09-27	65130.77
2024-09-28	65791.00
2024-09-29	65934.11
2024-09-30	65663.69
2024-10-01	63243.28
2024-10-02	60872.67
2024-10-03	60655.56
2024-10-04	60727.86
2024-10-05	62103.01
2024-10-06	62091.93
2024-10-07	62811.80
2024-10-08	62287.39
2024-10-09	62185.23
2024-10-10	60597.15
2024-10-11	60195.18
2024-10-12	62392.34
2024-10-13	63207.77
2024-10-14	62829.53
2024-10-15	66049.99
2024-10-16	66962.22
2024-10-17	67647.54
2024-10-18	67328.11
2024-10-19	68465.62
2024-10-20	68388.87
2024-10-21	68962.83
2024-10-22	67394.86
2024-10-23	67351.05
2024-10-24	66683.97
2024-10-25	68214.05
2024-10-26	66585.67
2024-10-27	67018.17
2024-10-28	67938.55
2024-10-29	69845.30
2024-10-30	72781.11
2024-10-31	72342.62
2024-11-01	70265.00
2024-11-02	69507.92
2024-11-03	69299.16
2024-11-04	68803.51
2024-11-05	67793.30
2024-11-06	69335.43
2024-11-07	75620.89
2024-11-08	75987.24
2024-11-09	76550.02
2024-11-10	76630.23
2024-11-11	80466.72
2024-11-12	88637.42
2024-11-13	88264.60
2024-11-14	90488.10
2024-11-15	87407.51
2024-11-16	90947.98
2024-11-17	90606.45
2024-11-18	89841.47
2024-11-19	90534.62
2024-11-20	92251.65
2024-11-21	94217.02
2024-11-22	98509.12
2024-11-23	98927.49
2024-11-24	97679.46
2024-11-25	98015.94
2024-11-26	93004.70
2024-11-27	91931.83
2024-11-28	95981.18
2024-11-29	95661.60
2024-11-30	97453.25
2024-12-01	96513.14
2024-12-02	97311.71
2024-12-03	95833.14
2024-12-04	96031.63
2024-12-05	98881.47
2024-12-06	97201.50
2024-12-07	99973.85
2024-12-08	99781.83
2024-12-09	101235.37
2024-12-10	97353.95
2024-12-11	96649.71
2024-12-12	101123.62
2024-12-13	100000.81
2024-12-14	101352.23
2024-12-15	101367.01
2024-12-16	104721.50
2024-12-17	106074.11
2024-12-18	106034.91
2024-12-19	100355.58
2024-12-20	97851.35
2024-12-21	97691.43
2024-12-22	97202.82
2024-12-23	95094.27
2024-12-24	94644.91
2024-12-25	98695.71
2024-12-26	99344.95
2024-12-27	95678.31
2024-12-28	94331.95
2024-12-29	95184.62
2024-12-30	93663.45
2024-12-31	92627.28
