date	price
2020-09-20	385.47
2020-09-21	370.97
2020-09-22	341.28
2020-09-23	343.92
2020-09-24	321.08
2020-09-25	348.82
2020-09-26	351.33
2020-09-27	354.26
2020-09-28	357.07
2020-09-29	354.43
2020-09-30	359.43
2020-10-01	359.60
2020-10-02	353.20
2020-10-03	345.91
2020-10-04	345.99
2020-10-05	352.46
2020-10-06	353.60
2020-10-07	340.62
2020-10-08	341.44
2020-10-09	350.06
2020-10-10	365.34
2020-10-11	370.47
2020-10-12	374.50
2020-10-13	387.26
2020-10-14	381.17
2020-10-15	379.21
2020-10-16	377.16
2020-10-17	365.99
2020-10-18	368.65
2020-10-19	378.05
2020-10-20	379.64
2020-10-21	368.23
2020-10-22	391.17
2020-10-23	413.20
2020-10-24	408.89
2020-10-25	411.96
2020-10-26	406.16
2020-10-27	393.38
2020-10-28	403.53
2020-10-29	388.88
2020-10-30	386.45
2020-10-31	382.90
2020-11-01	385.84
2020-11-02	394.94
2020-11-03	383.85
2020-11-04	387.62
2020-11-05	401.73
2020-11-06	415.93
2020-11-07	454.65
2020-11-08	435.42
2020-11-09	455.36
2020-11-10	445.05
2020-11-11	449.82
2020-11-12	463.18
2020-11-13	462.21
2020-11-14	475.97
2020-11-15	462.72
2020-11-16	449.21
2020-11-17	461.37
2020-11-18	482.20
2020-11-19	479.44
2020-11-20	471.32
2020-11-21	508.79
2020-11-22	548.84
2020-11-23	560.51
2020-11-24	608.27
2020-11-25	602.67
2020-11-26	568.28
2020-11-27	518.47
2020-11-28	517.55
2020-11-29	537.39
2020-11-30	574.75
2020-12-01	612.26
2020-12-02	589.58
2020-12-03	598.76
2020-12-04	616.51
2020-12-05	571.19
2020-12-06	595.92
2020-12-07	601.97
2020-12-08	592.39
2020-12-09	554.33
2020-12-10	573.90
2020-12-11	560.45
2020-12-12	545.98
2020-12-13	568.36
2020-12-14	590.32
2020-12-15	585.54
2020-12-16	589.07
2020-12-17	635.96
2020-12-18	644.07
2020-12-19	654.42
2020-12-20	659.32
2020-12-21	639.52
2020-12-22	610.43
2020-12-23	634.98
2020-12-24	587.96
2020-12-25	612.88
2020-12-26	626.46
2020-12-27	636.74
2020-12-28	689.66
2020-12-29	732.96
2020-12-30	735.59
2020-12-31	752.86
