date	price
2021-06-18	4.1532
2021-06-19	4.1532
2021-06-20	4.1507
2021-06-21	4.1365
2021-06-22	4.1252
2021-06-23	4.1287
2021-06-24	4.1280
2021-06-25	4.1293
2021-06-26	4.1293
2021-06-27	4.1278
2021-06-28	4.1321
2021-06-29	4.1410
2021-06-30	4.1555
2021-07-01	4.1592
2021-07-02	4.1535
2021-07-03	4.1535
2021-07-04	4.1615
2021-07-05	4.1520
2021-07-06	4.1667
2021-07-07	4.1771
2021-07-08	4.1597
2021-07-09	4.1492
2021-07-10	4.1492
2021-07-11	4.1493
2021-07-12	4.1540
2021-07-13	4.1855
2021-07-14	4.1649
2021-07-15	4.1729
2021-07-16	4.1744
2021-07-17	4.1744
2021-07-18	4.1720
2021-07-19	4.1775
2021-07-20	4.1813
2021-07-21	4.1759
2021-07-22	4.1809
2021-07-23	4.1815
2021-07-24	4.1815
2021-07-25	4.1811
2021-07-26	4.1648
2021-07-27	4.1606
2021-07-28	4.1544
2021-07-29	4.1378
2021-07-30	4.1417
2021-07-31	4.1417
2021-08-01	4.1428
2021-08-02	4.1416
2021-08-03	4.1433
2021-08-04	4.1547
2021-08-05	4.1523
2021-08-06	4.1773
2021-08-07	4.1778
2021-08-08	4.1779
2021-08-09	4.1864
2021-08-10	4.1941
2021-08-11	4.1862
2021-08-12	4.1832
2021-08-13	4.1638
2021-08-14	4.1638
2021-08-15	4.1644
2021-08-16	4.1746
2021-08-17	4.2061
2021-08-18	4.2063
2021-08-19	4.2237
2021-08-20	4.2184
2021-08-21	4.2184
2021-08-22	4.2184
2021-08-23	4.1982
2021-08-24	4.1950
2021-08-25	4.1869
2021-08-26	4.1971
2021-08-27	4.1843
2021-08-28	4.1843
2021-08-29	4.1841
2021-08-30	4.1841
2021-08-31	4.1771
2021-09-01	4.1676
2021-09-02	4.1600
2021-09-03	4.1622
2021-09-04	4.1622
2021-09-05	4.1599
2021-09-06	4.1669
2021-09-07	4.1800
2021-09-08	4.1845
2021-09-09	4.1820
2021-09-10	4.1857
2021-09-11	4.1857
2021-09-12	4.1767
2021-09-13	4.1898
2021-09-14	4.1929
2021-09-15	4.1868
2021-09-16	4.2053
2021-09-17	4.2180
2021-09-18	4.2180
2021-09-19	4.2179
2021-09-20	4.2204
2021-09-21	4.2212
2021-09-22	4.2352
2021-09-23	4.2163
2021-09-24	4.2237
2021-09-25	4.2237
2021-09-26	4.2264
2021-09-27	4.2311
2021-09-28	4.2366
2021-09-29	4.2640
2021-09-30	4.2757
2021-10-01	4.2654
2021-10-02	4.2654
2021-10-03	4.2601
2021-10-04	4.2603
2021-10-05	4.2637
2021-10-06	4.2807
2021-10-07	4.2807
2021-10-08	4.2768
2021-10-09	4.2768
2021-10-10	4.2790
2021-10-11	4.2841
2021-10-12	4.2931
2021-10-13	4.2680
2021-10-14	4.2700
2021-10-15	4.2669
2021-10-16	4.2669
2021-10-17	4.2648
2021-10-18	4.2609
2021-10-19	4.2545
2021-10-20	4.2434
2021-10-21	4.2555
2021-10-22	4.2474
2021-10-23	4.2474
2021-10-24	4.2503
2021-10-25	4.2621
2021-10-26	4.2665
2021-10-27	4.2663
2021-10-28	4.2353
2021-10-29	4.2795
2021-10-30	4.2795
2021-10-31	4.2781
2021-11-01	4.2663
2021-11-02	4.2757
2021-11-03	4.2611
2021-11-04	4.2840
2021-11-05	4.2787
2021-11-06	4.2787
2021-11-07	4.2823
2021-11-08	4.2703
2021-11-09	4.2692
2021-11-10	4.3093
2021-11-11	4.3199
2021-11-12	4.3234
2021-11-13	4.3234
2021-11-14	4.3239
2021-11-15	4.3564
2021-11-16	4.3716
2021-11-17	4.3723
2021-11-18	4.3522
2021-11-19	4.3881
2021-11-20	4.3881
2021-11-21	4.3782
2021-11-22	4.4030
2021-11-23	4.4018
2021-11-24	4.4177
2021-11-25	4.4148
2021-11-26	4.3728
2021-11-27	4.3728
2021-11-28	4.3739
2021-11-29	4.3829
2021-11-30	4.3675
2021-12-01	4.3729
2021-12-02	4.3783
2021-12-03	4.3738
2021-12-04	4.3738
2021-12-05	4.3814
2021-12-06	4.3850
2021-12-07	4.3877
2021-12-08	4.3619
2021-12-09	4.3820
2021-12-10	4.3741
2021-12-11	4.3741
2021-12-12	4.3743
2021-12-13	4.3873
2021-12-14	4.3967
2021-12-15	4.3812
2021-12-16	4.3670
2021-12-17	4.4043
2021-12-18	4.4043
2021-12-19	4.3948
2021-12-20	4.3889
2021-12-21	4.3827
2021-12-22	4.3719
2021-12-23	4.3699
2021-12-24	4.3724
2021-12-25	4.3724
2021-12-26	4.3770
2021-12-27	4.3692
2021-12-28	4.3754
2021-12-29	4.3598
2021-12-30	4.3733
2021-12-31	4.3511
