date	price
2024-05-30	4.5943
2024-05-31	4.5888
2024-06-01	4.5888
2024-06-02	4.5867
2024-06-03	4.5614
2024-06-04	4.5713
2024-06-05	4.5757
2024-06-06	4.5690
2024-06-07	4.6053
2024-06-08	4.6053
2024-06-09	4.6174
2024-06-10	4.6236
2024-06-11	4.6343
2024-06-12	4.6120
2024-06-13	4.6349
2024-06-14	4.6514
2024-06-15	4.6515
2024-06-16	4.6499
2024-06-17	4.6335
2024-06-18	4.6329
2024-06-19	4.6301
2024-06-20	4.6482
2024-06-21	4.6534
2024-06-22	4.6534
2024-06-23	4.6567
2024-06-24	4.6375
2024-06-25	4.6443
2024-06-26	4.6599
2024-06-27	4.6480
2024-06-28	4.6440
2024-06-29	4.6440
2024-06-30	4.6359
2024-07-01	4.6350
2024-07-02	4.6306
2024-07-03	4.6124
2024-07-04	4.6038
2024-07-05	4.5915
2024-07-06	4.5915
2024-07-07	4.5958
2024-07-08	4.5928
2024-07-09	4.5979
2024-07-10	4.5916
2024-07-11	4.5752
2024-07-12	4.5564
2024-07-13	4.5564
2024-07-14	4.5608
2024-07-15	4.5590
2024-07-16	4.5573
2024-07-17	4.5433
2024-07-18	4.5583
2024-07-19	4.5673
2024-07-20	4.5673
2024-07-21	4.5601
2024-07-22	4.5657
2024-07-23	4.5822
2024-07-24	4.5855
2024-07-25	4.5791
2024-07-26	4.5791
2024-07-27	4.5799
2024-07-28	4.5803
2024-07-29	4.5970
2024-07-30	4.6003
2024-07-31	4.5968
2024-08-01	4.6125
2024-08-02	4.5606
2024-08-03	4.5606
2024-08-04	4.5617
2024-08-05	4.5444
2024-08-06	4.5556
2024-08-07	4.5536
2024-08-08	4.5598
2024-08-09	4.5594
2024-08-10	4.5594
2024-08-11	4.5608
2024-08-12	4.5504
2024-08-13	4.5249
2024-08-14	4.5192
2024-08-15	4.5348
2024-08-16	4.5120
2024-08-17	4.5120
2024-08-18	4.5112
2024-08-19	4.4906
2024-08-20	4.4726
2024-08-21	4.4618
2024-08-22	4.4768
2024-08-23	4.4462
2024-08-24	4.4463
2024-08-25	4.4538
2024-08-26	4.4575
2024-08-27	4.4533
2024-08-28	4.4739
2024-08-29	4.4923
2024-08-30	4.5045
2024-08-31	4.5042
2024-09-01	4.5058
2024-09-02	4.4954
2024-09-03	4.5009
2024-09-04	4.4862
2024-09-05	4.4748
2024-09-06	4.4838
2024-09-07	4.4850
2024-09-08	4.4851
2024-09-09	4.5074
2024-09-10	4.5136
2024-09-11	4.5172
2024-09-12	4.4905
2024-09-13	4.4914
2024-09-14	4.4918
2024-09-15	4.4873
2024-09-16	4.4692
2024-09-17	4.4721
2024-09-18	4.4770
2024-09-19	4.4575
2024-09-20	4.4503
2024-09-21	4.4503
2024-09-22	4.4701
2024-09-23	4.4781
2024-09-24	4.4468
2024-09-25	4.4702
2024-09-26	4.4519
2024-09-27	4.4578
2024-09-28	4.4579
2024-09-29	4.4550
2024-09-30	4.4683
2024-10-01	4.4971
2024-10-02	4.5049
2024-10-03	4.5096
2024-10-04	4.5366
2024-10-05	4.5366
2024-10-06	4.5394
2024-10-07	4.5353
2024-10-08	4.5347
2024-10-09	4.5471
2024-10-10	4.5510
2024-10-11	4.5483
2024-10-12	4.5482
2024-10-13	4.5517
2024-10-14	4.5600
2024-10-15	4.5717
2024-10-16	4.5826
2024-10-17	4.5937
2024-10-18	4.5777
2024-10-19	4.5777
2024-10-20	4.5773
2024-10-21	4.5984
2024-10-22	4.6066
2024-10-23	4.6137
2024-10-24	4.5935
2024-10-25	4.6072
2024-10-26	4.6072
2024-10-27	4.6015
2024-10-28	4.5990
2024-10-29	4.5979
2024-10-30	4.5814
2024-10-31	4.5703
2024-11-01	4.5904
2024-11-02	4.5904
2024-11-03	4.5886
2024-11-04	4.5751
2024-11-05	4.5513
2024-11-06	4.6361
2024-11-07	4.6095
2024-11-08	4.6417
2024-11-09	4.6417
2024-11-10	4.6428
2024-11-11	4.6672
2024-11-12	4.6875
2024-11-13	4.7103
2024-11-14	4.7260
2024-11-15	4.7220
2024-11-16	4.7220
2024-11-17	4.7234
2024-11-18	4.6968
2024-11-19	4.6918
2024-11-20	4.7189
2024-11-21	4.7535
2024-11-22	4.7767
2024-11-23	4.7767
2024-11-24	4.7501
2024-11-25	4.7635
2024-11-26	4.7439
2024-11-27	4.7112
2024-11-28	4.7134
2024-11-29	4.7051
2024-11-30	4.7051
2024-12-01	4.7196
2024-12-02	4.7400
2024-12-03	4.7344
2024-12-04	4.7330
2024-12-05	4.7026
2024-12-06	4.7031
2024-12-07	4.7031
2024-12-08	4.6968
2024-12-09	4.7110
2024-12-10	4.7196
2024-12-11	4.7279
2024-12-12	4.7465
2024-12-13	4.7362
2024-12-14	4.7362
2024-12-15	4.7283
2024-12-16	4.7312
2024-12-17	4.7409
2024-12-18	4.8066
2024-12-19	4.8011
2024-12-20	4.7710
2024-12-21	4.7710
2024-12-22	4.7684
2024-12-23	4.7822
2024-12-24	4.7834
2024-12-25	4.7835
2024-12-26	4.7736
2024-12-27	4.7739
2024-12-28	4.7739
2024-12-29	4.7721
2024-12-30	4.7812
2024-12-31	4.8045
