date	price
2022-04-24	1.0808
2022-04-25	1.0714
2022-04-26	1.0643
2022-04-27	1.0555
2022-04-28	1.0503
2022-04-29	1.0544
2022-04-30	1.0544
2022-05-01	1.0538
2022-05-02	1.0509
2022-05-03	1.0526
2022-05-04	1.0621
2022-05-05	1.0539
2022-05-06	1.0548
2022-05-07	1.0548
2022-05-08	1.0532
2022-05-09	1.0565
2022-05-10	1.0531
2022-05-11	1.0512
2022-05-12	1.0379
2022-05-13	1.0413
2022-05-14	1.0413
2022-05-15	1.0401
2022-05-16	1.0439
2022-05-17	1.0555
2022-05-18	1.0487
2022-05-19	1.0586
2022-05-20	1.0571
2022-05-21	1.0566
2022-05-22	1.0570
2022-05-23	1.0683
2022-05-24	1.0734
2022-05-25	1.0687
2022-05-26	1.0733
2022-05-27	1.0736
2022-05-28	1.0736
2022-05-29	1.0730
2022-05-30	1.0773
2022-05-31	1.0736
2022-06-01	1.0651
2022-06-02	1.0750
2022-06-03	1.0719
2022-06-04	1.0719
2022-06-05	1.0725
2022-06-06	1.0693
2022-06-07	1.0697
2022-06-08	1.0718
2022-06-09	1.0620
2022-06-10	1.0518
2022-06-11	1.0518
2022-06-12	1.0492
2022-06-13	1.0416
2022-06-14	1.0437
2022-06-15	1.0456
2022-06-16	1.0549
2022-06-17	1.0495
2022-06-18	1.0502
2022-06-19	1.0492
2022-06-20	1.0520
2022-06-21	1.0531
2022-06-22	1.0562
2022-06-23	1.0520
2022-06-24	1.0556
2022-06-25	1.0556
2022-06-26	1.0566
2022-06-27	1.0581
2022-06-28	1.0523
2022-06-29	1.0446
2022-06-30	1.0477
2022-07-01	1.0429
2022-07-02	1.0429
2022-07-03	1.0434
2022-07-04	1.0433
2022-07-05	1.0258
2022-07-06	1.0184
2022-07-07	1.0169
2022-07-08	1.0185
2022-07-09	1.0185
2022-07-10	1.0167
2022-07-11	1.0048
2022-07-12	1.0031
2022-07-13	1.0032
2022-07-14	1.0025
2022-07-15	1.0087
2022-07-16	1.0087
2022-07-17	1.0096
2022-07-18	1.0145
2022-07-19	1.0231
2022-07-20	1.0183
2022-07-21	1.0221
2022-07-22	1.0215
2022-07-23	1.0215
2022-07-24	1.0202
2022-07-25	1.0223
2022-07-26	1.0129
2022-07-27	1.0205
2022-07-28	1.0192
2022-07-29	1.0225
2022-07-30	1.0225
2022-07-31	1.0208
2022-08-01	1.0262
2022-08-02	1.0155
2022-08-03	1.0158
2022-08-04	1.0248
2022-08-05	1.0188
2022-08-06	1.0188
2022-08-07	1.0171
2022-08-08	1.0197
2022-08-09	1.0208
2022-08-10	1.0300
2022-08-11	1.0320
2022-08-12	1.0263
2022-08-13	1.0263
2022-08-14	1.0255
2022-08-15	1.0162
2022-08-16	1.0170
2022-08-17	1.0177
2022-08-18	1.0090
2022-08-19	1.0042
2022-08-20	1.0042
2022-08-21	1.0035
2022-08-22	0.9940
2022-08-23	0.9967
2022-08-24	0.9968
2022-08-25	0.9970
2022-08-26	0.9965
2022-08-27	0.9965
2022-08-28	0.9938
2022-08-29	1.0011
2022-08-30	1.0025
2022-08-31	1.0039
2022-09-01	0.9952
2022-09-02	0.9957
2022-09-03	0.9957
2022-09-04	0.9910
2022-09-05	0.9950
2022-09-06	0.9898
2022-09-07	0.9995
2022-09-08	1.0010
2022-09-09	1.0151
2022-09-10	1.0153
2022-09-11	1.0070
2022-09-12	1.0130
2022-09-13	0.9979
2022-09-14	0.9982
2022-09-15	0.9987
2022-09-16	1.0017
2022-09-17	1.0017
2022-09-18	1.0023
2022-09-19	1.0028
2022-09-20	0.9970
2022-09-21	0.9830
2022-09-22	0.9839
2022-09-23	0.9690
2022-09-24	0.9690
2022-09-25	0.9687
2022-09-26	0.9619
2022-09-27	0.9596
2022-09-28	0.9709
2022-09-29	0.9829
2022-09-30	0.9805
2022-10-01	0.9802
2022-10-02	0.9790
2022-10-03	0.9832
2022-10-04	0.9984
2022-10-05	0.9908
2022-10-06	0.9789
2022-10-07	0.9740
2022-10-08	0.9740
2022-10-09	0.9735
2022-10-10	0.9710
2022-10-11	0.9700
2022-10-12	0.9707
2022-10-13	0.9770
2022-10-14	0.9723
2022-10-15	0.9723
2022-10-16	0.9739
2022-10-17	0.9843
2022-10-18	0.9863
2022-10-19	0.9767
2022-10-20	0.9778
2022-10-21	0.9861
2022-10-22	0.9861
2022-10-23	0.9859
2022-10-24	0.9886
2022-10-25	0.9963
2022-10-26	1.0092
2022-10-27	0.9967
2022-10-28	0.9964
2022-10-29	0.9964
2022-10-30	0.9954
2022-10-31	0.9887
2022-11-01	0.9878
2022-11-02	0.9816
2022-11-03	0.9749
2022-11-04	0.9983
2022-11-05	0.9983
2022-11-06	0.9929
2022-11-07	1.0018
2022-11-08	1.0080
2022-11-09	1.0020
2022-11-10	1.0193
2022-11-11	1.0371
2022-11-12	1.0349
2022-11-13	1.0328
2022-11-14	1.0319
2022-11-15	1.0358
2022-11-16	1.0394
2022-11-17	1.0362
2022-11-18	1.0346
2022-11-19	1.0324
2022-11-20	1.0331
2022-11-21	1.0243
2022-11-22	1.0310
2022-11-23	1.0418
2022-11-24	1.0408
2022-11-25	1.0414
2022-11-26	1.0414
2022-11-27	1.0366
2022-11-28	1.0343
2022-11-29	1.0322
2022-11-30	1.0423
2022-12-01	1.0528
2022-12-02	1.0536
2022-12-03	1.0537
2022-12-04	1.0542
2022-12-05	1.0497
2022-12-06	1.0467
2022-12-07	1.0513
2022-12-08	1.0556
2022-12-09	1.0534
2022-12-10	1.0534
2022-12-11	1.0520
2022-12-12	1.0541
2022-12-13	1.0625
2022-12-14	1.0675
2022-12-15	1.0638
2022-12-16	1.0585
2022-12-17	1.0584
2022-12-18	1.0583
2022-12-19	1.0612
2022-12-20	1.0625
2022-12-21	1.0608
2022-12-22	1.0601
2022-12-23	1.0616
2022-12-24	1.0616
2022-12-25	1.0620
2022-12-26	1.0639
2022-12-27	1.0637
2022-12-28	1.0629
2022-12-29	1.0661
2022-12-30	1.0703
2022-12-31	1.0703
