date	price
2021-05-04	1.3890
2021-05-05	1.3909
2021-05-06	1.3894
2021-05-07	1.3985
2021-05-08	1.3985
2021-05-09	1.4042
2021-05-10	1.4128
2021-05-11	1.4138
2021-05-12	1.4064
2021-05-13	1.4048
2021-05-14	1.4101
2021-05-15	1.4101
2021-05-16	1.4103
2021-05-17	1.4144
2021-05-18	1.4189
2021-05-19	1.4106
2021-05-20	1.4187
2021-05-21	1.4152
2021-05-22	1.4150
2021-05-23	1.4143
2021-05-24	1.4158
2021-05-25	1.4140
2021-05-26	1.4117
2021-05-27	1.4204
2021-05-28	1.4189
2021-05-29	1.4189
2021-05-30	1.4181
2021-05-31	1.4226
2021-06-01	1.4156
2021-06-02	1.4172
2021-06-03	1.4110
2021-06-04	1.4158
2021-06-05	1.4161
2021-06-06	1.4162
2021-06-07	1.4177
2021-06-08	1.4150
2021-06-09	1.4111
2021-06-10	1.4172
2021-06-11	1.4107
2021-06-12	1.4107
2021-06-13	1.4118
2021-06-14	1.4111
2021-06-15	1.4082
2021-06-16	1.3988
2021-06-17	1.3939
2021-06-18	1.3801
2021-06-19	1.3812
2021-06-20	1.3820
2021-06-21	1.3926
2021-06-22	1.3953
2021-06-23	1.3966
2021-06-24	1.3920
2021-06-25	1.3885
2021-06-26	1.3885
2021-06-27	1.3894
2021-06-28	1.3878
2021-06-29	1.3841
2021-06-30	1.3830
2021-07-01	1.3762
2021-07-02	1.3824
2021-07-03	1.3823
2021-07-04	1.3830
2021-07-05	1.3855
2021-07-06	1.3804
2021-07-07	1.3799
2021-07-08	1.3793
2021-07-09	1.3907
2021-07-10	1.3903
2021-07-11	1.3899
2021-07-12	1.3888
2021-07-13	1.3806
2021-07-14	1.3858
2021-07-15	1.3829
2021-07-16	1.3765
2021-07-17	1.3765
2021-07-18	1.3764
2021-07-19	1.3670
2021-07-20	1.3632
2021-07-21	1.3713
2021-07-22	1.3776
2021-07-23	1.3755
2021-07-24	1.3749
2021-07-25	1.3758
2021-07-26	1.3828
2021-07-27	1.3883
2021-07-28	1.3906
2021-07-29	1.3966
2021-07-30	1.3905
2021-07-31	1.3905
2021-08-01	1.3898
2021-08-02	1.3890
2021-08-03	1.3917
2021-08-04	1.3889
2021-08-05	1.3930
2021-08-06	1.3875
2021-08-07	1.3877
2021-08-08	1.3868
2021-08-09	1.3846
2021-08-10	1.3836
2021-08-11	1.3868
2021-08-12	1.3811
2021-08-13	1.3865
2021-08-14	1.3865
2021-08-15	1.3864
2021-08-16	1.3842
2021-08-17	1.3741
2021-08-18	1.3746
2021-08-19	1.3628
2021-08-20	1.3625
2021-08-21	1.3622
2021-08-22	1.3624
2021-08-23	1.3723
2021-08-24	1.3725
2021-08-25	1.3762
2021-08-26	1.3701
2021-08-27	1.3765
2021-08-28	1.3765
2021-08-29	1.3762
2021-08-30	1.3759
2021-08-31	1.3758
2021-09-01	1.3771
2021-09-02	1.3834
2021-09-03	1.3865
2021-09-04	1.3865
2021-09-05	1.3857
2021-09-06	1.3839
2021-09-07	1.3783
2021-09-08	1.3767
2021-09-09	1.3838
2021-09-10	1.3835
2021-09-11	1.3835
2021-09-12	1.3838
2021-09-13	1.3839
2021-09-14	1.3809
2021-09-15	1.3850
2021-09-16	1.3796
2021-09-17	1.3740
2021-09-18	1.3740
2021-09-19	1.3729
2021-09-20	1.3661
2021-09-21	1.3657
2021-09-22	1.3618
2021-09-23	1.3724
2021-09-24	1.3685
2021-09-25	1.3685
2021-09-26	1.3666
2021-09-27	1.3703
2021-09-28	1.3540
2021-09-29	1.3429
2021-09-30	1.3469
2021-10-01	1.3545
2021-10-02	1.3545
2021-10-03	1.3572
2021-10-04	1.3607
2021-10-05	1.3629
2021-10-06	1.3591
2021-10-07	1.3618
2021-10-08	1.3613
2021-10-09	1.3613
2021-10-10	1.3613
2021-10-11	1.3593
2021-10-12	1.3584
2021-10-13	1.3670
2021-10-14	1.3669
2021-10-15	1.3745
2021-10-16	1.3745
2021-10-17	1.3764
2021-10-18	1.3734
2021-10-19	1.3794
2021-10-20	1.3826
2021-10-21	1.3792
2021-10-22	1.3758
2021-10-23	1.3760
2021-10-24	1.3759
2021-10-25	1.3764
2021-10-26	1.3767
2021-10-27	1.3733
2021-10-28	1.3800
2021-10-29	1.3693
2021-10-30	1.3685
2021-10-31	1.3683
2021-11-01	1.3656
2021-11-02	1.3615
2021-11-03	1.3695
2021-11-04	1.3507
2021-11-05	1.3498
2021-11-06	1.3498
2021-11-07	1.3490
2021-11-08	1.3561
2021-11-09	1.3559
2021-11-10	1.3413
2021-11-11	1.3365
2021-11-12	1.3415
2021-11-13	1.3415
2021-11-14	1.3414
2021-11-15	1.3408
2021-11-16	1.3425
2021-11-17	1.3490
2021-11-18	1.3501
2021-11-19	1.3445
2021-11-20	1.3445
2021-11-21	1.3436
2021-11-22	1.3398
2021-11-23	1.3375
2021-11-24	1.3330
2021-11-25	1.3313
2021-11-26	1.3342
2021-11-27	1.3342
2021-11-28	1.3339
2021-11-29	1.3314
2021-11-30	1.3297
2021-12-01	1.3277
2021-12-02	1.3301
2021-12-03	1.3233
2021-12-04	1.3233
2021-12-05	1.3235
2021-12-06	1.3262
2021-12-07	1.3248
2021-12-08	1.3208
2021-12-09	1.3222
2021-12-10	1.3272
2021-12-11	1.3270
2021-12-12	1.3255
2021-12-13	1.3213
2021-12-14	1.3231
2021-12-15	1.3260
2021-12-16	1.3323
2021-12-17	1.3235
2021-12-18	1.3247
2021-12-19	1.3228
2021-12-20	1.3209
2021-12-21	1.3269
2021-12-22	1.3354
2021-12-23	1.3407
2021-12-24	1.3387
2021-12-25	1.3387
2021-12-26	1.3404
2021-12-27	1.3442
2021-12-28	1.3435
2021-12-29	1.3493
2021-12-30	1.3498
2021-12-31	1.3532
