date	price
2022-07-22	4.8300
2022-07-23	4.8300
2022-07-24	4.8210
2022-07-25	4.8249
2022-07-26	4.8690
2022-07-27	4.8246
2022-07-28	4.8410
2022-07-29	4.8201
2022-07-30	4.8201
2022-07-31	4.8335
2022-08-01	4.7988
2022-08-02	4.8493
2022-08-03	4.8484
2022-08-04	4.8084
2022-08-05	4.8362
2022-08-06	4.8362
2022-08-07	4.8453
2022-08-08	4.8082
2022-08-09	4.8029
2022-08-10	4.7623
2022-08-11	4.7486
2022-08-12	4.7609
2022-08-13	4.7609
2022-08-14	4.7735
2022-08-15	4.7600
2022-08-16	4.7958
2022-08-17	4.7959
2022-08-18	4.8343
2022-08-19	4.8633
2022-08-20	4.8633
2022-08-21	4.8633
2022-08-22	4.9128
2022-08-23	4.8605
2022-08-24	4.8797
2022-08-25	4.8839
2022-08-26	4.8868
2022-08-27	4.8868
2022-08-28	4.8878
2022-08-29	4.8589
2022-08-30	4.8531
2022-08-31	4.8247
2022-09-01	4.8622
2022-09-02	4.8347
2022-09-03	4.8347
2022-09-04	4.8599
2022-09-05	4.8506
2022-09-06	4.8985
2022-09-07	4.8590
2022-09-08	4.8768
2022-09-09	4.8785
2022-09-10	4.8785
2022-09-11	4.8844
2022-09-12	4.8482
2022-09-13	4.9327
2022-09-14	4.9350
2022-09-15	4.9292
2022-09-16	4.9155
2022-09-17	4.8554
2022-09-18	4.9120
2022-09-19	4.9186
2022-09-20	4.9586
2022-09-21	5.0282
2022-09-22	5.0236
2022-09-23	5.0996
2022-09-24	5.0996
2022-09-25	5.1019
2022-09-26	5.1368
2022-09-27	5.1527
2022-09-28	5.1000
2022-09-29	5.0346
2022-09-30	5.0531
2022-10-01	5.0531
2022-10-02	5.0660
2022-10-03	5.0331
2022-10-04	4.9469
2022-10-05	4.9793
2022-10-06	5.0446
2022-10-07	5.0708
2022-10-08	5.0708
2022-10-09	5.0483
2022-10-10	5.0850
2022-10-11	5.0903
2022-10-12	5.0896
2022-10-13	5.0529
2022-10-14	5.0753
2022-10-15	5.0753
2022-10-16	5.0636
2022-10-17	5.0153
2022-10-18	5.0024
2022-10-19	5.0373
2022-10-20	5.0283
2022-10-21	5.0152
2022-10-22	4.9823
2022-10-23	4.9830
2022-10-24	4.9673
2022-10-25	4.9213
2022-10-26	4.8247
2022-10-27	4.9124
2022-10-28	4.9404
2022-10-29	4.9404
2022-10-30	4.9445
2022-10-31	4.9664
2022-11-01	4.9684
2022-11-02	4.9957
2022-11-03	5.0268
2022-11-04	4.9077
2022-11-05	4.9077
2022-11-06	4.9408
2022-11-07	4.8804
2022-11-08	4.8595
2022-11-09	4.8709
2022-11-10	4.7867
2022-11-11	4.7262
2022-11-12	4.7262
2022-11-13	4.7379
2022-11-14	4.7555
2022-11-15	4.7524
2022-11-16	4.7343
2022-11-17	4.7550
2022-11-18	4.7860
2022-11-19	4.7860
2022-11-20	4.7683
2022-11-21	4.8225
2022-11-22	4.7853
2022-11-23	4.7371
2022-11-24	4.7278
2022-11-25	4.7312
2022-11-26	4.7312
2022-11-27	4.7277
2022-11-28	4.7526
2022-11-29	4.7647
2022-11-30	4.7284
2022-12-01	4.6846
2022-12-02	4.6711
2022-12-03	4.6711
2022-12-04	4.6739
2022-12-05	4.6900
2022-12-06	4.6953
2022-12-07	4.6793
2022-12-08	4.6558
2022-12-09	4.6742
2022-12-10	4.6742
2022-12-11	4.6719
2022-12-12	4.6773
2022-12-13	4.6295
2022-12-14	4.6135
2022-12-15	4.6266
2022-12-16	4.6418
2022-12-17	4.6418
2022-12-18	4.6326
2022-12-19	4.6267
2022-12-20	4.6190
2022-12-21	4.6128
2022-12-22	4.6176
2022-12-23	4.6260
2022-12-24	4.6260
2022-12-25	4.6227
2022-12-26	4.6194
2022-12-27	4.6330
2022-12-28	4.6484
2022-12-29	4.6426
2022-12-30	4.6182
2022-12-31	4.6182
