date	price
2019-07-07	1.2529
2019-07-08	1.2525
2019-07-09	1.2516
2019-07-10	1.2460
2019-07-11	1.2507
2019-07-12	1.2522
2019-07-13	1.2577
2019-07-14	1.2577
2019-07-15	1.2572
2019-07-16	1.2517
2019-07-17	1.2411
2019-07-18	1.2433
2019-07-19	1.2541
2019-07-20	1.2503
2019-07-21	1.2503
2019-07-22	1.2511
2019-07-23	1.2473
2019-07-24	1.2437
2019-07-25	1.2485
2019-07-26	1.2452
2019-07-27	1.2383
2019-07-28	1.2383
2019-07-29	1.2376
2019-07-30	1.2217
2019-07-31	1.2160
2019-08-01	1.2154
2019-08-02	1.2124
2019-08-03	1.2163
2019-08-04	1.2163
2019-08-05	1.2151
2019-08-06	1.2157
2019-08-07	1.2168
2019-08-08	1.2140
2019-08-09	1.2143
2019-08-10	1.2027
2019-08-11	0.8275
2019-08-12	1.2022
2019-08-13	1.2077
2019-08-14	1.2063
2019-08-15	1.2059
2019-08-16	1.2091
2019-08-17	1.2147
2019-08-18	1.2147
2019-08-19	1.2159
2019-08-20	1.2129
2019-08-21	1.2163
2019-08-22	1.2132
2019-08-23	1.2251
2019-08-24	1.2290
2019-08-25	1.2290
2019-08-26	1.2261
2019-08-27	1.2223
2019-08-28	1.2283
2019-08-29	1.2218
2019-08-30	1.2184
2019-08-31	1.2167
2019-09-01	1.2167
2019-09-02	1.2159
2019-09-03	1.2066
2019-09-04	1.2091
2019-09-05	1.2246
2019-09-06	1.2324
2019-09-07	1.2290
2019-09-08	1.2290
2019-09-09	1.2284
2019-09-10	1.2345
2019-09-11	1.2354
2019-09-12	1.2334
2019-09-13	1.2329
2019-09-14	1.2499
2019-09-15	1.2499
2019-09-16	1.2496
2019-09-17	1.2427
2019-09-18	1.2501
2019-09-19	1.2469
2019-09-20	1.2523
2019-09-21	1.2475
2019-09-22	1.2475
2019-09-23	1.2470
2019-09-24	1.2433
2019-09-25	1.2486
2019-09-26	1.2358
2019-09-27	1.2329
2019-09-28	1.2292
2019-09-29	1.2292
2019-09-30	1.2293
2019-10-01	1.2289
2019-10-02	1.2292
2019-10-03	1.2303
2019-10-04	1.2342
2019-10-05	1.2336
2019-10-06	1.2336
2019-10-07	1.2334
2019-10-08	1.2288
2019-10-09	1.2219
2019-10-10	1.2212
2019-10-11	1.2433
2019-10-12	1.2650
2019-10-13	1.2650
2019-10-14	1.2620
2019-10-15	1.2611
2019-10-16	1.2759
2019-10-17	1.2821
2019-10-18	1.2867
2019-10-19	1.2971
2019-10-20	1.2971
2019-10-21	1.2900
2019-10-22	1.2971
2019-10-23	1.2883
2019-10-24	1.2921
2019-10-25	1.2839
2019-10-26	1.2826
2019-10-27	1.2826
2019-10-28	1.2828
2019-10-29	1.2856
2019-10-30	1.2864
2019-10-31	1.2901
2019-11-01	1.2939
2019-11-02	1.2939
2019-11-03	1.2939
2019-11-04	1.2936
2019-11-05	1.2890
2019-11-06	1.2880
2019-11-07	1.2856
2019-11-08	1.2819
2019-11-09	1.2775
2019-11-10	1.2775
2019-11-11	1.2794
2019-11-12	1.2854
2019-11-13	1.2852
2019-11-14	1.2854
2019-11-15	1.2882
2019-11-16	1.2904
2019-11-17	1.2904
2019-11-18	1.2920
2019-11-19	1.2949
2019-11-20	1.2928
2019-11-21	1.2926
2019-11-22	1.2918
2019-11-23	1.2833
2019-11-24	1.2833
2019-11-25	1.2850
2019-11-26	1.2897
2019-11-27	1.2860
2019-11-28	1.2930
2019-11-29	1.2913
2019-11-30	1.2927
2019-12-01	1.2927
2019-12-02	1.2913
2019-12-03	1.2940
2019-12-04	1.2997
2019-12-05	1.3109
2019-12-06	1.3159
2019-12-07	1.3134
2019-12-08	1.3134
2019-12-09	1.3138
2019-12-10	1.3145
2019-12-11	1.3130
2019-12-12	1.3200
2019-12-13	1.3474
2019-12-14	1.3325
2019-12-15	1.3325
2019-12-16	1.3353
2019-12-17	1.3271
2019-12-18	1.3122
2019-12-19	1.3085
2019-12-20	1.3017
2019-12-21	1.3011
2019-12-22	1.3011
2019-12-23	1.3004
2019-12-24	1.2943
2019-12-25	1.2934
2019-12-26	1.2971
2019-12-27	1.3000
2019-12-28	1.3076
2019-12-29	1.3076
2019-12-30	1.3090
2019-12-31	1.3112
