date	price
2025-08-16	5.0619
2025-08-17	5.0661
2025-08-18	5.058
2025-08-19	5.0593
2025-08-20	5.0548
2025-08-21	5.0542
2025-08-22	5.0536
2025-08-23	5.0532
2025-08-24	5.053
2025-08-25	5.0527
2025-08-26	5.0574
2025-08-27	5.0663
2025-08-28	5.0714
2025-08-29	5.0739
2025-08-30	5.0741
2025-08-31	5.0756
2025-09-01	5.0723
2025-09-02	5.0789
2025-09-03	5.0757
2025-09-04	5.0758
2025-09-05	5.0759
2025-09-06	5.0759
2025-09-07	5.0449
2025-09-08	5.0724
2025-09-09	5.073
2025-09-10	5.076
2025-09-11	5.0723
2025-09-12	5.063
2025-09-13	5.063
2025-09-14	5.064
2025-09-15	5.0626
2025-09-16	5.063
2025-09-17	5.0674
2025-09-18	5.0695
2025-09-19	5.0765
2025-09-20	5.0765
2025-09-21	5.0765
2025-09-22	5.0757
2025-09-23	5.0771
2025-09-24	5.0775
2025-09-25	5.0772
2025-09-26	5.0807
2025-09-27	5.0807
2025-09-28	5.0788
2025-09-29	5.081
2025-09-30	5.0802
2025-10-01	5.0842
2025-10-02	5.0862
2025-10-03	5.0888
2025-10-04	5.0888
2025-10-05	5.0875
2025-10-06	5.0913
2025-10-07	5.0988
2025-10-08	5.0921
2025-10-09	5.0976
2025-10-10	5.0926
2025-10-11	5.0926
2025-10-12	5.0931
2025-10-13	5.0876
2025-10-14	5.0894
2025-10-15	5.0874
2025-10-16	5.0863
2025-10-17	5.0878
2025-10-18	5.0878
2025-10-19	5.0874
2025-10-20	5.0879
2025-10-21	5.0825
2025-10-22	5.082
2025-10-23	5.0836
2025-10-24	5.0845
2025-10-25	5.0845
2025-10-26	5.0808
2025-10-27	5.0838
2025-10-28	5.084
2025-10-29	5.0845
2025-10-30	5.0842
2025-10-31	5.0863
2025-11-01	5.0863
2025-11-02	5.0843
2025-11-03	5.0855
2025-11-04	5.0848
2025-11-05	5.0847
2025-11-06	5.0862
2025-11-07	5.0859
2025-11-08	5.0859
2025-11-09	5.0855
2025-11-10	5.0844
2025-11-11	5.0835
2025-11-12	5.0835
2025-11-13	5.0848
2025-11-14	5.0836
2025-11-15	5.0836
2025-11-16	5.072
2025-11-17	5.0852
2025-11-18	5.0878
2025-11-19	5.0878
2025-11-20	5.0886
2025-11-21	5.089
2025-11-22	5.089
2025-11-23	5.0884
2025-11-24	5.0884
2025-11-25	5.0892
2025-11-26	5.0914
2025-11-27	5.0909
2025-11-28	5.0912
2025-11-29	5.0912
2025-11-30	5.092
2025-12-01	5.0896
2025-12-02	5.0897
2025-12-03	5.0925
2025-12-04	5.0923
2025-12-05	5.092
2025-12-06	5.092
2025-12-07	5.0916
2025-12-08	5.0907
2025-12-09	5.0896
2025-12-10	5.0916
2025-12-11	5.0909
2025-12-12	5.0913
2025-12-13	5.0913
2025-12-14	5.0924
2025-12-15	5.092
2025-12-16	5.0923
2025-12-17	5.092
2025-12-18	5.0916
2025-12-19	5.0873
2025-12-20	5.0873
2025-12-21	5.0877
2025-12-22	5.0882
2025-12-23	5.0903
2025-12-24	5.0903
2025-12-25	5.0901
2025-12-26	5.0898
2025-12-27	5.0898
2025-12-28	5.1028
2025-12-29	5.095
2025-12-30	5.09
2025-12-31	5.0972
